mode,ox/red,error,control changes,Ns changes,counter inc.,Ns,I Range,time/s,control/V/mA,Ecell/V,I/mA,dq/mA.h,(Q-Qo)/mA.h,|Energy|/W.h,freq/Hz,|Z|/Ohm,Phase(Z)/deg,Q charge/discharge/mA.h,half cycle,Energy charge/W.h,Energy discharge/W.h,Capacitance charge/µF,Capacitance discharge/µF,step time/s,z cycle,Re(Z)/Ohm,#NAME?,Re(Y)/Ohm-1,Im(Y)/Ohm-1,|Y|/Ohm-1,Phase(Y)/deg,x,Q discharge/mA.h,Q charge/mA.h,Capacity/mA.h,Efficiency/%,control/V,control/mA,cycle number,P/W,R/Ohm
1,1,0,1,0,0,3,113,9.37E+04,1.50E+03,3.44E+00,1.50E+03,1.25E+01,-6.11E+02,1.18E+02,0.00E+00,0.00E+00,0.00E+00,3.76E+02,8,1.22E+00,0.00E+00,1.59E+09,0.00E+00,9.00E+02,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E+00,0.00E+00,3.76E+02,3.76E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.18E+00,2.29E+00
1,1,0,1,0,0,3,113,9.37E+04,1.50E+03,3.45E+00,1.50E+03,1.25E+01,-5.99E+02,1.18E+02,0.00E+00,0.00E+00,0.00E+00,3.88E+02,8,1.26E+00,0.00E+00,1.64E+09,0.00E+00,9.30E+02,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E+00,0.00E+00,3.88E+02,3.88E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.18E+00,2.29E+00
1,1,0,1,0,0,3,113,9.38E+04,1.50E+03,3.45E+00,1.50E+03,1.25E+01,-5.86E+02,1.18E+02,0.00E+00,0.00E+00,0.00E+00,4.01E+02,8,1.31E+00,0.00E+00,1.68E+09,0.00E+00,9.60E+02,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E+00,0.00E+00,4.01E+02,4.01E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.19E+00,2.30E+00
1,1,0,1,0,0,3,113,9.38E+04,1.50E+03,3.45E+00,1.50E+03,1.25E+01,-5.74E+02,1.18E+02,0.00E+00,0.00E+00,0.00E+00,4.13E+02,8,1.35E+00,0.00E+00,1.73E+09,0.00E+00,9.90E+02,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E+00,0.00E+00,4.13E+02,4.13E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.19E+00,2.30E+00
1,1,0,1,0,0,3,113,9.38E+04,1.50E+03,3.46E+00,1.50E+03,1.25E+01,-5.61E+02,1.18E+02,0.00E+00,0.00E+00,0.00E+00,4.26E+02,8,1.39E+00,0.00E+00,1.78E+09,0.00E+00,1.02E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E+00,0.00E+00,4.26E+02,4.26E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.19E+00,2.30E+00
1,1,0,1,0,0,3,113,9.39E+04,1.50E+03,3.46E+00,1.50E+03,1.25E+01,-5.48E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,4.38E+02,8,1.44E+00,0.00E+00,1.82E+09,0.00E+00,1.05E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E+00,0.00E+00,4.38E+02,4.38E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.20E+00,2.30E+00
1,1,0,1,0,0,3,113,9.39E+04,1.50E+03,3.46E+00,1.50E+03,1.25E+01,-5.36E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,4.51E+02,8,1.48E+00,0.00E+00,1.87E+09,0.00E+00,1.08E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E+00,0.00E+00,4.51E+02,4.51E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.20E+00,2.30E+00
1,1,0,1,0,0,3,113,9.39E+04,1.50E+03,3.46E+00,1.50E+03,1.25E+01,-5.23E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,4.63E+02,8,1.52E+00,0.00E+00,1.92E+09,0.00E+00,1.11E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E+00,0.00E+00,4.63E+02,4.63E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.20E+00,2.30E+00
1,1,0,1,0,0,3,113,9.40E+04,1.50E+03,3.46E+00,1.50E+03,1.25E+01,-5.11E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,4.76E+02,8,1.57E+00,0.00E+00,1.97E+09,0.00E+00,1.14E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E+00,0.00E+00,4.76E+02,4.76E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.21E+00,2.30E+00
1,1,0,1,0,0,3,113,9.40E+04,1.50E+03,3.47E+00,1.50E+03,1.25E+01,-4.98E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,4.89E+02,8,1.61E+00,0.00E+00,2.01E+09,0.00E+00,1.17E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E+00,0.00E+00,4.89E+02,4.89E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.21E+00,2.31E+00
1,1,0,1,0,0,3,113,9.40E+04,1.50E+03,3.47E+00,1.50E+03,1.25E+01,-4.86E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,5.01E+02,8,1.65E+00,0.00E+00,2.06E+09,0.00E+00,1.20E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E+00,0.00E+00,5.01E+02,5.01E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.21E+00,2.31E+00
1,1,0,1,0,0,3,113,9.40E+04,1.50E+03,3.47E+00,1.50E+03,1.25E+01,-4.73E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,5.14E+02,8,1.70E+00,0.00E+00,2.10E+09,0.00E+00,1.23E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E+00,0.00E+00,5.14E+02,5.14E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.22E+00,2.31E+00
1,1,0,1,0,0,3,113,9.41E+04,1.50E+03,3.47E+00,1.50E+03,1.25E+01,-4.61E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,5.26E+02,8,1.74E+00,0.00E+00,2.15E+09,0.00E+00,1.26E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E+00,0.00E+00,5.26E+02,5.26E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.22E+00,2.31E+00
1,1,0,1,0,0,3,113,9.41E+04,1.50E+03,3.48E+00,1.50E+03,1.25E+01,-4.48E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,5.39E+02,8,1.78E+00,0.00E+00,2.20E+09,0.00E+00,1.29E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E+00,0.00E+00,5.39E+02,5.39E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.22E+00,2.31E+00
1,1,0,1,0,0,3,113,9.41E+04,1.50E+03,3.48E+00,1.50E+03,1.25E+01,-4.36E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,5.51E+02,8,1.83E+00,0.00E+00,2.24E+09,0.00E+00,1.32E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E+00,0.00E+00,5.51E+02,5.51E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.23E+00,2.31E+00
1,1,0,1,0,0,3,113,9.42E+04,1.50E+03,3.48E+00,1.50E+03,1.25E+01,-4.23E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,5.64E+02,8,1.87E+00,0.00E+00,2.29E+09,0.00E+00,1.35E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E+00,0.00E+00,5.64E+02,5.64E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.23E+00,2.31E+00
1,1,0,1,0,0,3,113,9.42E+04,1.50E+03,3.48E+00,1.50E+03,1.25E+01,-4.11E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,5.76E+02,8,1.91E+00,0.00E+00,2.33E+09,0.00E+00,1.38E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E+00,0.00E+00,5.76E+02,5.76E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.23E+00,2.32E+00
1,1,0,1,0,0,3,113,9.42E+04,1.50E+03,3.48E+00,1.50E+03,1.25E+01,-3.98E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,5.89E+02,8,1.96E+00,0.00E+00,2.38E+09,0.00E+00,1.41E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E+00,0.00E+00,5.89E+02,5.89E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.24E+00,2.32E+00
1,1,0,1,0,0,3,113,9.43E+04,1.50E+03,3.49E+00,1.50E+03,1.25E+01,-3.86E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,6.01E+02,8,2.00E+00,0.00E+00,2.42E+09,0.00E+00,1.44E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E+00,0.00E+00,6.01E+02,6.01E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.24E+00,2.32E+00
1,1,0,1,0,0,3,113,9.43E+04,1.50E+03,3.49E+00,1.50E+03,1.25E+01,-3.73E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,6.14E+02,8,2.05E+00,0.00E+00,2.46E+09,0.00E+00,1.47E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E+00,0.00E+00,6.14E+02,6.14E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.25E+00,2.32E+00
1,1,0,1,0,0,3,113,9.43E+04,1.50E+03,3.49E+00,1.50E+03,1.25E+01,-3.61E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,6.26E+02,8,2.09E+00,0.00E+00,2.51E+09,0.00E+00,1.50E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E+00,0.00E+00,6.26E+02,6.26E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.25E+00,2.32E+00
1,1,0,1,0,0,3,113,9.43E+04,1.50E+03,3.49E+00,1.50E+03,1.25E+01,-3.48E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,6.39E+02,8,2.13E+00,0.00E+00,2.55E+09,0.00E+00,1.53E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E+00,0.00E+00,6.39E+02,6.39E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.25E+00,2.32E+00
1,1,0,1,0,0,3,113,9.44E+04,1.50E+03,3.50E+00,1.50E+03,1.25E+01,-3.36E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,6.51E+02,8,2.18E+00,0.00E+00,2.59E+09,0.00E+00,1.56E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E+00,0.00E+00,6.51E+02,6.51E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.26E+00,2.33E+00
1,1,0,1,0,0,3,113,9.44E+04,1.50E+03,3.50E+00,1.50E+03,1.25E+01,-3.23E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,6.64E+02,8,2.22E+00,0.00E+00,2.63E+09,0.00E+00,1.59E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E+00,0.00E+00,6.64E+02,6.64E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.26E+00,2.33E+00
1,1,0,1,0,0,3,113,9.44E+04,1.50E+03,3.50E+00,1.50E+03,1.25E+01,-3.10E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,6.76E+02,8,2.26E+00,0.00E+00,2.68E+09,0.00E+00,1.62E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E+00,0.00E+00,6.76E+02,6.76E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.26E+00,2.33E+00
1,1,0,1,0,0,3,113,9.45E+04,1.50E+03,3.51E+00,1.50E+03,1.25E+01,-2.98E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,6.89E+02,8,2.31E+00,0.00E+00,2.72E+09,0.00E+00,1.65E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E+00,0.00E+00,6.89E+02,6.89E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.27E+00,2.33E+00
1,1,0,1,0,0,3,113,9.45E+04,1.50E+03,3.51E+00,1.50E+03,1.25E+01,-2.85E+02,1.19E+02,0.00E+00,0.00E+00,0.00E+00,7.01E+02,8,2.35E+00,0.00E+00,2.76E+09,0.00E+00,1.68E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E+00,0.00E+00,7.01E+02,7.01E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.27E+00,2.33E+00
1,1,0,1,0,0,3,113,9.45E+04,1.50E+03,3.51E+00,1.50E+03,1.25E+01,-2.73E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00,7.14E+02,8,2.40E+00,0.00E+00,2.80E+09,0.00E+00,1.71E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E+00,0.00E+00,7.14E+02,7.14E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.28E+00,2.34E+00
1,1,0,1,0,0,3,113,9.46E+04,1.50E+03,3.52E+00,1.50E+03,1.25E+01,-2.60E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00,7.27E+02,8,2.44E+00,0.00E+00,2.83E+09,0.00E+00,1.74E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E+00,0.00E+00,7.27E+02,7.27E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.28E+00,2.34E+00
1,1,0,1,0,0,3,113,9.46E+04,1.50E+03,3.52E+00,1.50E+03,1.25E+01,-2.48E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00,7.39E+02,8,2.48E+00,0.00E+00,2.87E+09,0.00E+00,1.77E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E+00,0.00E+00,7.39E+02,7.39E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.29E+00,2.34E+00
1,1,0,1,0,0,3,113,9.46E+04,1.50E+03,3.52E+00,1.50E+03,1.25E+01,-2.35E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00,7.52E+02,8,2.53E+00,0.00E+00,2.91E+09,0.00E+00,1.80E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E+00,0.00E+00,7.52E+02,7.52E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.29E+00,2.34E+00
1,1,0,1,0,0,3,113,9.46E+04,1.50E+03,3.53E+00,1.50E+03,1.25E+01,-2.23E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00,7.64E+02,8,2.57E+00,0.00E+00,2.95E+09,0.00E+00,1.83E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E+00,0.00E+00,7.64E+02,7.64E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.30E+00,2.35E+00
1,1,0,1,0,0,3,113,9.47E+04,1.50E+03,3.53E+00,1.50E+03,1.25E+01,-2.10E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00,7.77E+02,8,2.62E+00,0.00E+00,2.99E+09,0.00E+00,1.86E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E+00,0.00E+00,7.77E+02,7.77E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.30E+00,2.35E+00
1,1,0,1,0,0,3,113,9.47E+04,1.50E+03,3.53E+00,1.50E+03,1.25E+01,-1.98E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00,7.89E+02,8,2.66E+00,0.00E+00,3.02E+09,0.00E+00,1.89E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E+00,0.00E+00,7.89E+02,7.89E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.31E+00,2.35E+00
1,1,0,1,0,0,3,113,9.47E+04,1.50E+03,3.54E+00,1.50E+03,1.25E+01,-1.85E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00,8.02E+02,8,2.71E+00,0.00E+00,3.06E+09,0.00E+00,1.92E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E+00,0.00E+00,8.02E+02,8.02E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.31E+00,2.35E+00
1,1,0,1,0,0,3,113,9.48E+04,1.50E+03,3.54E+00,1.50E+03,1.25E+01,-1.73E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00,8.14E+02,8,2.75E+00,0.00E+00,3.10E+09,0.00E+00,1.95E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E+00,0.00E+00,8.14E+02,8.14E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.32E+00,2.35E+00
1,1,0,1,0,0,3,113,9.48E+04,1.50E+03,3.54E+00,1.50E+03,1.25E+01,-1.60E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00,8.27E+02,8,2.79E+00,0.00E+00,3.13E+09,0.00E+00,1.98E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E+00,0.00E+00,8.27E+02,8.27E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.32E+00,2.36E+00
1,1,0,1,0,0,3,113,9.48E+04,1.50E+03,3.55E+00,1.50E+03,1.25E+01,-1.48E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00,8.39E+02,8,2.84E+00,0.00E+00,3.17E+09,0.00E+00,2.01E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E+00,0.00E+00,8.39E+02,8.39E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.33E+00,2.36E+00
1,1,0,1,0,0,3,113,9.49E+04,1.50E+03,3.55E+00,1.50E+03,1.25E+01,-1.35E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00,8.52E+02,8,2.88E+00,0.00E+00,3.20E+09,0.00E+00,2.04E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E+00,0.00E+00,8.52E+02,8.52E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.34E+00,2.36E+00
1,1,0,1,0,0,3,113,9.49E+04,1.50E+03,3.55E+00,1.50E+03,1.25E+01,-1.23E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00,8.64E+02,8,2.93E+00,0.00E+00,3.24E+09,0.00E+00,2.07E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E+00,0.00E+00,8.64E+02,8.64E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.34E+00,2.36E+00
1,1,0,1,0,0,3,113,9.49E+04,1.50E+03,3.56E+00,1.50E+03,1.25E+01,-1.10E+02,1.20E+02,0.00E+00,0.00E+00,0.00E+00,8.77E+02,8,2.97E+00,0.00E+00,3.27E+09,0.00E+00,2.10E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E+00,0.00E+00,8.77E+02,8.77E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.35E+00,2.37E+00
1,1,0,1,0,0,3,113,9.49E+04,1.50E+03,3.56E+00,1.50E+03,1.25E+01,-9.75E+01,1.20E+02,0.00E+00,0.00E+00,0.00E+00,8.89E+02,8,3.02E+00,0.00E+00,3.31E+09,0.00E+00,2.13E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E+00,0.00E+00,8.89E+02,8.89E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.35E+00,2.37E+00
1,1,0,1,0,0,3,113,9.50E+04,1.50E+03,3.56E+00,1.50E+03,1.25E+01,-8.50E+01,1.20E+02,0.00E+00,0.00E+00,0.00E+00,9.02E+02,8,3.06E+00,0.00E+00,3.34E+09,0.00E+00,2.16E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E+00,0.00E+00,9.02E+02,9.02E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.36E+00,2.37E+00
1,1,0,1,0,0,3,113,9.50E+04,1.50E+03,3.57E+00,1.50E+03,1.25E+01,-7.25E+01,1.20E+02,0.00E+00,0.00E+00,0.00E+00,9.14E+02,8,3.11E+00,0.00E+00,3.37E+09,0.00E+00,2.19E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E+00,0.00E+00,9.14E+02,9.14E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.36E+00,2.37E+00
1,1,0,1,0,0,3,113,9.50E+04,1.50E+03,3.57E+00,1.50E+03,1.25E+01,-6.00E+01,1.20E+02,0.00E+00,0.00E+00,0.00E+00,9.27E+02,8,3.15E+00,0.00E+00,3.41E+09,0.00E+00,2.22E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E+00,0.00E+00,9.27E+02,9.27E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.37E+00,2.38E+00
1,1,0,1,0,0,3,113,9.51E+04,1.50E+03,3.57E+00,1.50E+03,1.25E+01,-4.74E+01,1.20E+02,0.00E+00,0.00E+00,0.00E+00,9.39E+02,8,3.20E+00,0.00E+00,3.44E+09,0.00E+00,2.25E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E+00,0.00E+00,9.39E+02,9.39E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.37E+00,2.38E+00
1,1,0,1,0,0,3,113,9.51E+04,1.50E+03,3.58E+00,1.50E+03,1.25E+01,-3.49E+01,1.20E+02,0.00E+00,0.00E+00,0.00E+00,9.52E+02,8,3.24E+00,0.00E+00,3.48E+09,0.00E+00,2.28E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E+00,0.00E+00,9.52E+02,9.52E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.38E+00,2.38E+00
1,1,0,1,0,0,3,113,9.51E+04,1.50E+03,3.58E+00,1.50E+03,1.25E+01,-2.24E+01,1.20E+02,0.00E+00,0.00E+00,0.00E+00,9.65E+02,8,3.28E+00,0.00E+00,3.51E+09,0.00E+00,2.31E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E+00,0.00E+00,9.65E+02,9.65E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.38E+00,2.38E+00
1,1,0,1,0,0,3,113,9.52E+04,1.50E+03,3.59E+00,1.50E+03,1.25E+01,-9.86E+00,1.20E+02,0.00E+00,0.00E+00,0.00E+00,9.77E+02,8,3.33E+00,0.00E+00,3.54E+09,0.00E+00,2.34E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,9.77E+02,9.77E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.39E+00,2.39E+00
1,1,0,1,0,0,3,113,9.52E+04,1.50E+03,3.59E+00,1.50E+03,1.25E+01,2.66E+00,1.20E+02,0.00E+00,0.00E+00,0.00E+00,9.90E+02,8,3.37E+00,0.00E+00,3.58E+09,0.00E+00,2.37E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.99E-01,0.00E+00,9.90E+02,9.90E+02,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.39E+00,2.39E+00
1,1,0,1,0,0,3,113,9.52E+04,1.50E+03,3.59E+00,1.50E+03,1.25E+01,1.52E+01,1.21E+02,0.00E+00,0.00E+00,0.00E+00,1.00E+03,8,3.42E+00,0.00E+00,3.61E+09,0.00E+00,2.40E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.96E-01,0.00E+00,1.00E+03,1.00E+03,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.40E+00,2.39E+00
1,1,0,1,0,0,3,113,9.52E+04,1.50E+03,3.60E+00,1.50E+03,1.25E+01,2.77E+01,1.21E+02,0.00E+00,0.00E+00,0.00E+00,1.01E+03,8,3.46E+00,0.00E+00,3.64E+09,0.00E+00,2.43E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.93E-01,0.00E+00,1.01E+03,1.01E+03,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.40E+00,2.39E+00
1,1,0,1,0,0,3,113,9.53E+04,1.50E+03,3.60E+00,1.50E+03,1.25E+01,4.02E+01,1.21E+02,0.00E+00,0.00E+00,0.00E+00,1.03E+03,8,3.51E+00,0.00E+00,3.67E+09,0.00E+00,2.46E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.90E-01,0.00E+00,1.03E+03,1.03E+03,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.41E+00,2.39E+00
1,1,0,1,0,0,3,113,9.53E+04,1.50E+03,3.60E+00,1.50E+03,1.25E+01,5.28E+01,1.21E+02,0.00E+00,0.00E+00,0.00E+00,1.04E+03,8,3.55E+00,0.00E+00,3.71E+09,0.00E+00,2.49E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.87E-01,0.00E+00,1.04E+03,1.04E+03,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.41E+00,2.40E+00
1,1,0,1,0,0,3,113,9.53E+04,1.50E+03,3.61E+00,1.50E+03,1.25E+01,6.53E+01,1.21E+02,0.00E+00,0.00E+00,0.00E+00,1.05E+03,8,3.60E+00,0.00E+00,3.74E+09,0.00E+00,2.52E+03,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.84E-01,0.00E+00,1.05E+03,1.05E+03,0.00E+00,0.00E+00,1.50E+03,4.00E+00,5.42E+00,2.40E+00
